Date,ControlPoint,Beishang,Nanxia,NetFlow
2025-08-31,Lok Ma Chau,13401,-3142,10259
2025-08-31,Man Kam To,1743,-664,1079
2025-08-31,Sha Tau Kok,0,0,0
2025-08-31,Shenzhen Bay,42329,-15681,26648
2025-09-01,Express Rail Link West Kowloon,14098,-14769,-671
2025-09-01,Lo Wu,68261,-12302,55959
2025-09-01,Lok Ma Chau Spur Line,55103,-14243,40860
2025-09-01,Heung Yuen Wai,29094,-4670,24424
2025-09-01,Lok Ma Chau,10808,-3265,7543
2025-09-01,Man Kam To,2806,-596,2210
2025-09-01,Sha Tau Kok,0,0,0
2025-09-01,Shenzhen Bay,34033,-11066,22967
2025-09-02,Express Rail Link West Kowloon,13590,-15841,-2251
2025-09-02,Lo Wu,69070,-11476,57594
2025-09-02,Lok Ma Chau Spur Line,55122,-13726,41396
2025-09-02,Heung Yuen Wai,29220,-4861,24359
2025-09-02,Lok Ma Chau,10182,-2856,7326
2025-09-02,Man Kam To,2832,-544,2288
2025-09-02,Sha Tau Kok,0,0,0
2025-09-02,Shenzhen Bay,33650,-11830,21820
2025-09-03,Express Rail Link West Kowloon,14000,-14948,-948
2025-09-03,Lo Wu,68346,-11368,56978
2025-09-03,Lok Ma Chau Spur Line,54972,-13026,41946
2025-09-03,Heung Yuen Wai,27849,-4891,22958
2025-09-03,Lok Ma Chau,10027,-2927,7100
2025-09-03,Man Kam To,2677,-550,2127
2025-09-03,Sha Tau Kok,0,0,0
2025-09-03,Shenzhen Bay,32192,-11394,20798
2025-09-04,Express Rail Link West Kowloon,15526,-15011,515
2025-09-04,Lo Wu,71223,-11390,59833
2025-09-04,Lok Ma Chau Spur Line,56147,-13444,42703
2025-09-04,Heung Yuen Wai,31048,-5087,25961
2025-09-04,Lok Ma Chau,10200,-2884,7316
2025-09-04,Man Kam To,2720,-580,2140
2025-09-04,Sha Tau Kok,0,0,0
2025-09-04,Shenzhen Bay,34613,-11787,22826
2025-09-05,Express Rail Link West Kowloon,24959,-17311,7648
2025-09-05,Lo Wu,86503,-10982,75521
2025-09-05,Lok Ma Chau Spur Line,71297,-14085,57212
2025-09-05,Heung Yuen Wai,35207,-4328,30879
2025-09-05,Lok Ma Chau,13458,-2995,10463
2025-09-05,Man Kam To,3088,-582,2506
2025-09-05,Sha Tau Kok,0,0,0
2025-09-05,Shenzhen Bay,48286,-12271,36015
2025-09-06,Express Rail Link West Kowloon,24418,-26748,-2330
2025-09-06,Lo Wu,113594,-14990,98604
2025-09-06,Lok Ma Chau Spur Line,95297,-23070,72227
2025-09-06,Heung Yuen Wai,44338,-6500,37838
2025-09-06,Lok Ma Chau,19165,-3124,16041
2025-09-06,Man Kam To,2862,-675,2187
2025-09-06,Sha Tau Kok,0,0,0
2025-09-06,Shenzhen Bay,63801,-18236,45565
2025-09-07,Express Rail Link West Kowloon,13667,-15306,-1639
2025-09-07,Lo Wu,72054,-13112,58942
2025-09-07,Lok Ma Chau Spur Line,58381,-17084,41297
2025-09-07,Heung Yuen Wai,29337,-6200,23137
2025-09-07,Lok Ma Chau,12138,-2517,9621
2025-09-07,Man Kam To,1487,-535,952
2025-09-07,Sha Tau Kok,0,0,0
2025-09-07,Shenzhen Bay,39075,-14537,24538
2025-09-08,Express Rail Link West Kowloon,9956,-9862,94
2025-09-08,Lo Wu,42931,-6949,35982
2025-09-08,Lok Ma Chau Spur Line,27896,-6540,21356
2025-09-08,Heung Yuen Wai,14472,-3111,11361
2025-09-08,Lok Ma Chau,6200,-2152,4048
2025-09-08,Man Kam To,802,-205,597
2025-09-08,Sha Tau Kok,0,0,0
2025-09-08,Shenzhen Bay,14898,-6293,8605
2025-09-09,Express Rail Link West Kowloon,14123,-13060,1063
2025-09-09,Lo Wu,69780,-10850,58930
2025-09-09,Lok Ma Chau Spur Line,54975,-12419,42556
2025-09-09,Heung Yuen Wai,28453,-5810,22643
2025-09-09,Lok Ma Chau,9992,-2854,7138
2025-09-09,Man Kam To,2679,-618,2061
2025-09-09,Sha Tau Kok,0,0,0
2025-09-09,Shenzhen Bay,34078,-10837,23241
2025-09-10,Express Rail Link West Kowloon,14495,-13257,1238
2025-09-10,Lo Wu,71814,-10708,61106
2025-09-10,Lok Ma Chau Spur Line,57292,-12983,44309
2025-09-10,Heung Yuen Wai,30286,-6335,23951
2025-09-10,Lok Ma Chau,10514,-2619,7895
2025-09-10,Man Kam To,2744,-569,2175
2025-09-10,Sha Tau Kok,0,0,0
2025-09-10,Shenzhen Bay,35481,-10455,25026
2025-09-11,Express Rail Link West Kowloon,15666,-14885,781
2025-09-11,Lo Wu,72841,-11083,61758
2025-09-11,Lok Ma Chau Spur Line,58430,-13678,44752
2025-09-11,Heung Yuen Wai,31361,-6370,24991
2025-09-11,Lok Ma Chau,10662,-2644,8018
2025-09-11,Man Kam To,2819,-601,2218
2025-09-11,Sha Tau Kok,0,0,0
2025-09-11,Shenzhen Bay,37323,-11171,26152
2025-09-12,Express Rail Link West Kowloon,26619,-16366,10253
2025-09-12,Lo Wu,92291,-11910,80381
2025-09-12,Lok Ma Chau Spur Line,75372,-14715,60657
2025-09-12,Heung Yuen Wai,36770,-6581,30189
2025-09-12,Lok Ma Chau,13992,-3133,10859
2025-09-12,Man Kam To,3074,-621,2453
2025-09-12,Sha Tau Kok,0,0,0
2025-09-12,Shenzhen Bay,53316,-13249,40067
2025-09-13,Express Rail Link West Kowloon,25693,-28535,-2842
2025-09-13,Lo Wu,120416,-16663,103753
2025-09-13,Lok Ma Chau Spur Line,102540,-27041,75499
2025-09-13,Heung Yuen Wai,47377,-9163,38214
2025-09-13,Lok Ma Chau,19596,-3704,15892
2025-09-13,Man Kam To,3258,-858,2400
2025-09-13,Sha Tau Kok,0,0,0
2025-09-13,Shenzhen Bay,71415,-19479,51936
2025-09-14,Express Rail Link West Kowloon,14016,-18104,-4088
2025-09-14,Lo Wu,80849,-14658,66191
2025-09-14,Lok Ma Chau Spur Line,67085,-21091,45994
2025-09-14,Heung Yuen Wai,37584,-8995,28589
2025-09-14,Lok Ma Chau,13881,-2815,11066
2025-09-14,Man Kam To,1891,-749,1142
2025-09-14,Sha Tau Kok,0,0,0
2025-09-14,Shenzhen Bay,46760,-14528,32232
2025-09-15,Express Rail Link West Kowloon,15211,-15659,-448
2025-09-15,Lo Wu,72797,-12977,59820
2025-09-15,Lok Ma Chau Spur Line,57972,-13950,44022
2025-09-15,Heung Yuen Wai,30773,-6646,24127
2025-09-15,Lok Ma Chau,10190,-3647,6543
2025-09-15,Man Kam To,2658,-634,2024
2025-09-15,Sha Tau Kok,0,0,0
2025-09-15,Shenzhen Bay,36735,-11492,25243
2025-09-16,Express Rail Link West Kowloon,14301,-15496,-1195
2025-09-16,Lo Wu,71811,-11660,60151
2025-09-16,Lok Ma Chau Spur Line,56679,-13315,43364
2025-09-16,Heung Yuen Wai,30042,-8915,21127
2025-09-16,Lok Ma Chau,10590,-3296,7294
2025-09-16,Man Kam To,2785,-643,2142
2025-09-16,Sha Tau Kok,0,0,0
2025-09-16,Shenzhen Bay,35632,-12274,23358
2025-09-17,Express Rail Link West Kowloon,14849,-15031,-182
2025-09-17,Lo Wu,70534,-12851,57683
2025-09-17,Lok Ma Chau Spur Line,56646,-13986,42660
2025-09-17,Heung Yuen Wai,29368,-8013,21355
2025-09-17,Lok Ma Chau,10461,-3286,7175
2025-09-17,Man Kam To,2682,-751,1931
2025-09-17,Sha Tau Kok,0,0,0
2025-09-17,Shenzhen Bay,34897,-11958,22939
2025-09-18,Express Rail Link West Kowloon,16301,-14522,1779
2025-09-18,Lo Wu,71209,-12034,59175
2025-09-18,Lok Ma Chau Spur Line,57137,-13438,43699
2025-09-18,Heung Yuen Wai,30140,-7075,23065
2025-09-18,Lok Ma Chau,10399,-3217,7182
2025-09-18,Man Kam To,2750,-680,2070
2025-09-18,Sha Tau Kok,0,0,0
2025-09-18,Shenzhen Bay,36015,-11059,24956
2025-09-19,Express Rail Link West Kowloon,24333,-16493,7840
2025-09-19,Lo Wu,81301,-11679,69622
2025-09-19,Lok Ma Chau Spur Line,66275,-13791,52484
2025-09-19,Heung Yuen Wai,29965,-5401,24564
2025-09-19,Lok Ma Chau,12340,-3169,9171
2025-09-19,Man Kam To,2862,-562,2300
2025-09-19,Sha Tau Kok,0,0,0
2025-09-19,Shenzhen Bay,45652,-11366,34286
2025-09-20,Express Rail Link West Kowloon,23669,-22418,1251
2025-09-20,Lo Wu,97977,-13693,84284
2025-09-20,Lok Ma Chau Spur Line,78493,-18606,59887
2025-09-20,Heung Yuen Wai,35550,-7735,27815
2025-09-20,Lok Ma Chau,15409,-3046,12363
2025-09-20,Man Kam To,2307,-582,1725
2025-09-20,Sha Tau Kok,0,0,0
2025-09-20,Shenzhen Bay,51245,-14719,36526
2025-09-21,Express Rail Link West Kowloon,13778,-16936,-3158
2025-09-21,Lo Wu,69280,-12535,56745
2025-09-21,Lok Ma Chau Spur Line,54898,-16274,38624
2025-09-21,Heung Yuen Wai,27717,-9390,18327
2025-09-21,Lok Ma Chau,11171,-2854,8317
2025-09-21,Man Kam To,1274,-540,734
2025-09-21,Sha Tau Kok,0,0,0
2025-09-21,Shenzhen Bay,37209,-12945,24264
2025-09-22,Express Rail Link West Kowloon,20381,-16553,3828
2025-09-22,Lo Wu,82101,-13698,68403
2025-09-22,Lok Ma Chau Spur Line,63899,-16461,47438
2025-09-22,Heung Yuen Wai,34910,-9148,25762
2025-09-22,Lok Ma Chau,11600,-3682,7918
2025-09-22,Man Kam To,2962,-792,2170
2025-09-22,Sha Tau Kok,0,0,0
2025-09-22,Shenzhen Bay,42834,-13247,29587
2025-09-23,Express Rail Link West Kowloon,8974,-3528,5446
2025-09-23,Lo Wu,28362,-3231,25131
2025-09-23,Lok Ma Chau Spur Line,21311,-4218,17093
2025-09-23,Heung Yuen Wai,9551,-2349,7202
2025-09-23,Lok Ma Chau,6447,-1312,5135
2025-09-23,Man Kam To,817,-134,683
2025-09-23,Sha Tau Kok,0,0,0
2025-09-23,Shenzhen Bay,11436,-2974,8462
2025-09-24,Express Rail Link West Kowloon,0,0,0
2025-09-24,Lo Wu,2402,-397,2005
2025-09-24,Lok Ma Chau Spur Line,1716,-441,1275
2025-09-24,Heung Yuen Wai,595,-117,478
2025-09-24,Lok Ma Chau,942,-243,699
2025-09-24,Man Kam To,21,-4,17
2025-09-24,Sha Tau Kok,0,0,0
2025-09-24,Shenzhen Bay,699,-546,153
2025-09-25,Express Rail Link West Kowloon,14048,-10896,3152
2025-09-25,Lo Wu,59487,-7780,51707
2025-09-25,Lok Ma Chau Spur Line,48069,-10341,37728
2025-09-25,Heung Yuen Wai,23233,-6812,16421
2025-09-25,Lok Ma Chau,7917,-2858,5059
2025-09-25,Man Kam To,2276,-490,1786
2025-09-25,Sha Tau Kok,0,0,0
2025-09-25,Shenzhen Bay,28718,-10094,18624
2025-09-26,Express Rail Link West Kowloon,27469,-20188,7281
2025-09-26,Lo Wu,93573,-14291,79282
2025-09-26,Lok Ma Chau Spur Line,76065,-17078,58987
2025-09-26,Heung Yuen Wai,38126,-6639,31487
2025-09-26,Lok Ma Chau,13313,-4362,8951
2025-09-26,Man Kam To,3080,-770,2310
2025-09-26,Sha Tau Kok,0,0,0
2025-09-26,Shenzhen Bay,53197,-16690,36507
2025-09-27,Express Rail Link West Kowloon,27625,-33651,-6026
2025-09-27,Lo Wu,122549,-20166,102383
2025-09-27,Lok Ma Chau Spur Line,99107,-29402,69705
2025-09-27,Heung Yuen Wai,49200,-8661,40539
2025-09-27,Lok Ma Chau,19514,-6646,12868
2025-09-27,Man Kam To,3090,-966,2124
2025-09-27,Sha Tau Kok,0,0,0
2025-09-27,Shenzhen Bay,71708,-25770,45938
2025-09-28,Express Rail Link West Kowloon,14888,-24035,-9147
2025-09-28,Lo Wu,86012,-15879,70133
2025-09-28,Lok Ma Chau Spur Line,68859,-18608,50251
2025-09-28,Heung Yuen Wai,38222,-6490,31732
2025-09-28,Lok Ma Chau,14084,-5386,8698
2025-09-28,Man Kam To,1835,-667,1168
2025-09-28,Sha Tau Kok,0,0,0
2025-09-28,Shenzhen Bay,49135,-18490,30645
2025-09-29,Express Rail Link West Kowloon,16626,-21984,-5358
2025-09-29,Lo Wu,83376,-14621,68755
2025-09-29,Lok Ma Chau Spur Line,62554,-18313,44241
2025-09-29,Heung Yuen Wai,32188,-5950,26238
2025-09-29,Lok Ma Chau,11027,-7324,3703
2025-09-29,Man Kam To,2537,-681,1856
2025-09-29,Sha Tau Kok,0,0,0
2025-09-29,Shenzhen Bay,42385,-19476,22909
2025-09-30,Express Rail Link West Kowloon,20655,-28010,-7355
2025-09-30,Lo Wu,91827,-14873,76954
2025-09-30,Lok Ma Chau Spur Line,67514,-18460,49054
2025-09-30,Heung Yuen Wai,35737,-6554,29183
2025-09-30,Lok Ma Chau,13385,-9411,3974
2025-09-30,Man Kam To,3278,-839,2439
2025-09-30,Sha Tau Kok,0,0,0
2025-09-30,Shenzhen Bay,43249,-22984,20265
2025-10-01,Express Rail Link West Kowloon,14258,-57924,-43666
2025-10-01,Lo Wu,59270,-33410,25860
2025-10-01,Lok Ma Chau Spur Line,44305,-45353,-1048
2025-10-01,Heung Yuen Wai,24079,-15331,8748
2025-10-01,Lok Ma Chau,11350,-13214,-1864
2025-10-01,Man Kam To,1711,-1369,342
2025-10-01,Sha Tau Kok,0,0,0
2025-10-01,Shenzhen Bay,30932,-38864,-7932
2025-10-02,Express Rail Link West Kowloon,15133,-47956,-32823
2025-10-02,Lo Wu,65365,-33269,32096
2025-10-02,Lok Ma Chau Spur Line,48850,-47000,1850
2025-10-02,Heung Yuen Wai,25467,-17634,7833
2025-10-02,Lok Ma Chau,9062,-11380,-2318
2025-10-02,Man Kam To,2626,-1495,1131
2025-10-02,Sha Tau Kok,0,0,0
2025-10-02,Shenzhen Bay,33947,-34252,-305
2025-10-03,Express Rail Link West Kowloon,24850,-46412,-21562
2025-10-03,Lo Wu,87870,-33897,53973
2025-10-03,Lok Ma Chau Spur Line,66326,-47527,18799
2025-10-03,Heung Yuen Wai,32990,-16111,16879
2025-10-03,Lok Ma Chau,12346,-8803,3543
2025-10-03,Man Kam To,3064,-1518,1546
2025-10-03,Sha Tau Kok,0,0,0
2025-10-03,Shenzhen Bay,49084,-32836,16248
2025-10-04,Express Rail Link West Kowloon,32801,-44731,-11930
2025-10-04,Lo Wu,107742,-30727,77015
2025-10-04,Lok Ma Chau Spur Line,80033,-39349,40684
2025-10-04,Heung Yuen Wai,38455,-14253,24202
2025-10-04,Lok Ma Chau,16588,-5722,10866
2025-10-04,Man Kam To,2725,-1215,1510
2025-10-04,Sha Tau Kok,0,0,0
2025-10-04,Shenzhen Bay,62593,-27921,34672
2025-10-05,Express Rail Link West Kowloon,17341,-38317,-20976
2025-10-05,Lo Wu,67912,-21050,46862
2025-10-05,Lok Ma Chau Spur Line,52441,-25550,26891
2025-10-05,Heung Yuen Wai,28526,-10168,18358
2025-10-05,Lok Ma Chau,12119,-4630,7489
2025-10-05,Man Kam To,1675,-784,891
2025-10-05,Sha Tau Kok,0,0,0
2025-10-05,Shenzhen Bay,40568,-20341,20227
2025-10-06,Express Rail Link West Kowloon,17295,-28755,-11460
2025-10-06,Lo Wu,73523,-17081,56442
2025-10-06,Lok Ma Chau Spur Line,58302,-22552,35750
2025-10-06,Heung Yuen Wai,28424,-6291,22133
2025-10-06,Lok Ma Chau,13019,-3473,9546
2025-10-06,Man Kam To,2986,-659,2327
2025-10-06,Sha Tau Kok,0,0,0
2025-10-06,Shenzhen Bay,40750,-15160,25590
2025-10-07,Express Rail Link West Kowloon,14940,-23479,-8539
2025-10-07,Lo Wu,66034,-17018,49016
2025-10-07,Lok Ma Chau Spur Line,53182,-21560,31622
2025-10-07,Heung Yuen Wai,29992,-6863,23129
2025-10-07,Lok Ma Chau,13289,-3012,10277
2025-10-07,Man Kam To,1760,-728,1032
2025-10-07,Sha Tau Kok,0,0,0
2025-10-07,Shenzhen Bay,39854,-16684,23170
2025-10-08,Express Rail Link West Kowloon,16256,-13575,2681
2025-10-08,Lo Wu,67036,-11907,55129
2025-10-08,Lok Ma Chau Spur Line,52476,-15067,37409
2025-10-08,Heung Yuen Wai,27111,-4863,22248
2025-10-08,Lok Ma Chau,10113,-3193,6920
2025-10-08,Man Kam To,2735,-686,2049
2025-10-08,Sha Tau Kok,0,0,0
2025-10-08,Shenzhen Bay,33871,-11193,22678
2025-10-09,Express Rail Link West Kowloon,17068,-12377,4691
2025-10-09,Lo Wu,74480,-10058,64422
2025-10-09,Lok Ma Chau Spur Line,59239,-11871,47368
2025-10-09,Heung Yuen Wai,32894,-4164,28730
2025-10-09,Lok Ma Chau,10936,-2372,8564
2025-10-09,Man Kam To,2857,-542,2315
2025-10-09,Sha Tau Kok,0,0,0
2025-10-09,Shenzhen Bay,40493,-9826,30667
2025-10-10,Express Rail Link West Kowloon,26766,-13218,13548
2025-10-10,Lo Wu,88999,-10707,78292
2025-10-10,Lok Ma Chau Spur Line,72554,-13363,59191
2025-10-10,Heung Yuen Wai,36895,-5144,31751
2025-10-10,Lok Ma Chau,13684,-3436,10248
2025-10-10,Man Kam To,3256,-621,2635
2025-10-10,Sha Tau Kok,0,0,0
2025-10-10,Shenzhen Bay,52046,-14884,37162
2025-10-11,Express Rail Link West Kowloon,25604,-13417,12187
2025-10-11,Lo Wu,116726,-10344,106382
2025-10-11,Lok Ma Chau Spur Line,97566,-14449,83117
2025-10-11,Heung Yuen Wai,46634,-5870,40764
2025-10-11,Lok Ma Chau,19348,-2943,16405
2025-10-11,Man Kam To,3322,-585,2737
2025-10-11,Sha Tau Kok,0,0,0
2025-10-11,Shenzhen Bay,69956,-12774,57182
2025-10-12,Express Rail Link West Kowloon,14416,-18055,-3639
2025-10-12,Lo Wu,77174,-13291,63883
2025-10-12,Lok Ma Chau Spur Line,62568,-18341,44227
2025-10-12,Heung Yuen Wai,35150,-10062,25088
2025-10-12,Lok Ma Chau,13590,-3438,10152
2025-10-12,Man Kam To,1977,-651,1326
2025-10-12,Sha Tau Kok,0,0,0
2025-10-12,Shenzhen Bay,45609,-16460,29149
2025-10-13,Express Rail Link West Kowloon,16475,-17379,-904
2025-10-13,Lo Wu,73249,-12633,60616
2025-10-13,Lok Ma Chau Spur Line,58346,-14997,43349
2025-10-13,Heung Yuen Wai,30755,-7842,22913
2025-10-13,Lok Ma Chau,10796,-3920,6876
2025-10-13,Man Kam To,2792,-615,2177
2025-10-13,Sha Tau Kok,0,0,0
2025-10-13,Shenzhen Bay,38871,-12698,26173
2025-10-14,Express Rail Link West Kowloon,15691,-15255,436
2025-10-14,Lo Wu,71078,-11286,59792
2025-10-14,Lok Ma Chau Spur Line,56616,-14178,42438
2025-10-14,Heung Yuen Wai,30745,-7828,22917
2025-10-14,Lok Ma Chau,10647,-2832,7815
2025-10-14,Man Kam To,2855,-648,2207
2025-10-14,Sha Tau Kok,0,0,0
2025-10-14,Shenzhen Bay,37769,-11666,26103
2025-10-15,Express Rail Link West Kowloon,17684,-14345,3339
2025-10-15,Lo Wu,73212,-11490,61722
2025-10-15,Lok Ma Chau Spur Line,57787,-14202,43585
2025-10-15,Heung Yuen Wai,31069,-8379,22690
2025-10-15,Lok Ma Chau,10697,-2812,7885
2025-10-15,Man Kam To,2839,-586,2253
2025-10-15,Sha Tau Kok,0,0,0
2025-10-15,Shenzhen Bay,38966,-10817,28149
2025-10-16,Express Rail Link West Kowloon,18278,-14428,3850
2025-10-16,Lo Wu,73443,-11005,62438
2025-10-16,Lok Ma Chau Spur Line,59525,-14124,45401
2025-10-16,Heung Yuen Wai,31472,-8605,22867
2025-10-16,Lok Ma Chau,10891,-2952,7939
2025-10-16,Man Kam To,2903,-597,2306
2025-10-16,Sha Tau Kok,0,0,0
2025-10-16,Shenzhen Bay,39830,-10661,29169
2025-10-17,Express Rail Link West Kowloon,28640,-18064,10576
2025-10-17,Lo Wu,90064,-12669,77395
2025-10-17,Lok Ma Chau Spur Line,73606,-15701,57905
2025-10-17,Heung Yuen Wai,37340,-7555,29785
2025-10-17,Lok Ma Chau,14045,-4011,10034
2025-10-17,Man Kam To,3186,-609,2577
2025-10-17,Sha Tau Kok,0,0,0
2025-10-17,Shenzhen Bay,53926,-15669,38257
2025-10-18,Express Rail Link West Kowloon,28425,-29911,-1486
2025-10-18,Lo Wu,118549,-18041,100508
2025-10-18,Lok Ma Chau Spur Line,98026,-29537,68489
2025-10-18,Heung Yuen Wai,46968,-11777,35191
2025-10-18,Lok Ma Chau,18868,-4954,13914
2025-10-18,Man Kam To,3228,-846,2382
2025-10-18,Sha Tau Kok,0,0,0
2025-10-18,Shenzhen Bay,71691,-22585,49106
2025-10-19,Express Rail Link West Kowloon,15531,-19402,-3871
2025-10-19,Lo Wu,79165,-14842,64323
2025-10-19,Lok Ma Chau Spur Line,64318,-21565,42753
2025-10-19,Heung Yuen Wai,36763,-11804,24959
2025-10-19,Lok Ma Chau,13468,-3813,9655
2025-10-19,Man Kam To,1855,-681,1174
2025-10-19,Sha Tau Kok,0,0,0
2025-10-19,Shenzhen Bay,46867,-15735,31132
2025-10-20,Express Rail Link West Kowloon,16655,-17032,-377
2025-10-20,Lo Wu,71646,-12527,59119
2025-10-20,Lok Ma Chau Spur Line,58147,-14994,43153
2025-10-20,Heung Yuen Wai,31038,-8575,22463
2025-10-20,Lok Ma Chau,10498,-4246,6252
2025-10-20,Man Kam To,2876,-593,2283
2025-10-20,Sha Tau Kok,0,0,0
2025-10-20,Shenzhen Bay,37562,-11842,25720
2025-10-21,Express Rail Link West Kowloon,14865,-13758,1107
2025-10-21,Lo Wu,65107,-10359,54748
2025-10-21,Lok Ma Chau Spur Line,53163,-13207,39956
2025-10-21,Heung Yuen Wai,27153,-7988,19165
2025-10-21,Lok Ma Chau,10250,-2579,7671
2025-10-21,Man Kam To,2692,-524,2168
2025-10-21,Sha Tau Kok,0,0,0
2025-10-21,Shenzhen Bay,32851,-10371,22480
2025-10-22,Express Rail Link West Kowloon,15690,-13840,1850
2025-10-22,Lo Wu,68293,-10450,57843
2025-10-22,Lok Ma Chau Spur Line,54665,-12684,41981
2025-10-22,Heung Yuen Wai,27833,-9019,18814
2025-10-22,Lok Ma Chau,10345,-2656,7689
2025-10-22,Man Kam To,2742,-563,2179
2025-10-22,Sha Tau Kok,0,0,0
2025-10-22,Shenzhen Bay,34743,-9887,24856
2025-10-23,Express Rail Link West Kowloon,17801,-14946,2855
2025-10-23,Lo Wu,72316,-11009,61307
2025-10-23,Lok Ma Chau Spur Line,58728,-14229,44499
2025-10-23,Heung Yuen Wai,32328,-7221,25107
2025-10-23,Lok Ma Chau,10709,-2959,7750
2025-10-23,Man Kam To,2723,-612,2111
2025-10-23,Sha Tau Kok,0,0,0
2025-10-23,Shenzhen Bay,37980,-10762,27218
2025-10-24,Express Rail Link West Kowloon,30912,-19917,10995
2025-10-24,Lo Wu,93483,-12996,80487
2025-10-24,Lok Ma Chau Spur Line,75603,-17610,57993
2025-10-24,Heung Yuen Wai,39361,-7035,32326
2025-10-24,Lok Ma Chau,13771,-3414,10357
2025-10-24,Man Kam To,3319,-654,2665
2025-10-24,Sha Tau Kok,0,0,0
2025-10-24,Shenzhen Bay,55384,-13016,42368
2025-10-25,Express Rail Link West Kowloon,31433,-31491,-58
2025-10-25,Lo Wu,120102,-19094,101008
2025-10-25,Lok Ma Chau Spur Line,98575,-30336,68239
2025-10-25,Heung Yuen Wai,47424,-10861,36563
2025-10-25,Lok Ma Chau,18744,-4705,14039
2025-10-25,Man Kam To,3154,-876,2278
2025-10-25,Sha Tau Kok,0,0,0
2025-10-25,Shenzhen Bay,74816,-21053,53763
2025-10-26,Express Rail Link West Kowloon,16511,-20436,-3925
2025-10-26,Lo Wu,79462,-14341,65121
2025-10-26,Lok Ma Chau Spur Line,64536,-22158,42378
2025-10-26,Heung Yuen Wai,35820,-11626,24194
2025-10-26,Lok Ma Chau,13446,-3666,9780
2025-10-26,Man Kam To,1999,-840,1159
2025-10-26,Sha Tau Kok,0,0,0
2025-10-26,Shenzhen Bay,48250,-17044,31206
2025-10-27,Express Rail Link West Kowloon,18110,-17610,500
2025-10-27,Lo Wu,75345,-12659,62686
2025-10-27,Lok Ma Chau Spur Line,59704,-15185,44519
2025-10-27,Heung Yuen Wai,33063,-8205,24858
2025-10-27,Lok Ma Chau,10815,-3622,7193
2025-10-27,Man Kam To,2912,-582,2330
2025-10-27,Sha Tau Kok,0,0,0
2025-10-27,Shenzhen Bay,39832,-13700,26132
2025-10-28,Express Rail Link West Kowloon,22888,-16179,6709
2025-10-28,Lo Wu,99480,-11357,88123
2025-10-28,Lok Ma Chau Spur Line,76763,-14476,62287
2025-10-28,Heung Yuen Wai,38783,-8186,30597
2025-10-28,Lok Ma Chau,15409,-2994,12415
2025-10-28,Man Kam To,3389,-545,2844
2025-10-28,Sha Tau Kok,0,0,0
2025-10-28,Shenzhen Bay,54262,-12818,41444
2025-10-29,Express Rail Link West Kowloon,19974,-12325,7649
2025-10-29,Lo Wu,89280,-10158,79122
2025-10-29,Lok Ma Chau Spur Line,76993,-12986,64007
2025-10-29,Heung Yuen Wai,41005,-7507,33498
2025-10-29,Lok Ma Chau,15815,-2422,13393
2025-10-29,Man Kam To,2412,-505,1907
2025-10-29,Sha Tau Kok,0,0,0
2025-10-29,Shenzhen Bay,57336,-9486,47850
2025-10-30,Express Rail Link West Kowloon,17546,-16967,579
2025-10-30,Lo Wu,71357,-12363,58994
2025-10-30,Lok Ma Chau Spur Line,57150,-15576,41574
2025-10-30,Heung Yuen Wai,32516,-7934,24582
2025-10-30,Lok Ma Chau,10454,-3648,6806
2025-10-30,Man Kam To,2585,-631,1954
2025-10-30,Sha Tau Kok,0,0,0
2025-10-30,Shenzhen Bay,38044,-12728,25316
2025-10-31,Express Rail Link West Kowloon,26136,-20736,5400
2025-10-31,Lo Wu,88230,-14090,74140
2025-10-31,Lok Ma Chau Spur Line,71147,-18221,52926
2025-10-31,Heung Yuen Wai,38510,-7824,30686
2025-10-31,Lok Ma Chau,13550,-3793,9757
2025-10-31,Man Kam To,3202,-697,2505
2025-10-31,Sha Tau Kok,0,0,0
2025-10-31,Shenzhen Bay,51743,-14122,37621
2025-11-01,Express Rail Link West Kowloon,25622,-32097,-6475
2025-11-01,Lo Wu,111161,-19148,92013
2025-11-01,Lok Ma Chau Spur Line,92222,-31438,60784
2025-11-01,Heung Yuen Wai,44837,-10951,33886
2025-11-01,Lok Ma Chau,19853,-4861,14992
2025-11-01,Man Kam To,2887,-825,2062
2025-11-01,Sha Tau Kok,0,0,0
2025-11-01,Shenzhen Bay,67735,-22121,45614
2025-11-02,Express Rail Link West Kowloon,14313,-18240,-3927
2025-11-02,Lo Wu,76415,-14478,61937
2025-11-02,Lok Ma Chau Spur Line,61049,-21556,39493
2025-11-02,Heung Yuen Wai,34685,-10675,24010
2025-11-02,Lok Ma Chau,13238,-3331,9907
2025-11-02,Man Kam To,1872,-667,1205
2025-11-02,Sha Tau Kok,0,0,0
2025-11-02,Shenzhen Bay,46068,-14696,31372
2025-11-03,Express Rail Link West Kowloon,17002,-15620,1382
2025-11-03,Lo Wu,72637,-12518,60119
2025-11-03,Lok Ma Chau Spur Line,58354,-14741,43613
2025-11-03,Heung Yuen Wai,32557,-7764,24793
2025-11-03,Lok Ma Chau,10690,-3231,7459
2025-11-03,Man Kam To,2921,-637,2284
2025-11-03,Sha Tau Kok,0,0,0
2025-11-03,Shenzhen Bay,38635,-11217,27418
2025-11-04,Express Rail Link West Kowloon,15395,-14511,884
2025-11-04,Lo Wu,70719,-10843,59876
2025-11-04,Lok Ma Chau Spur Line,56050,-13536,42514
